filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00000.wav,0.34994322061538696,1784.4204464946638,2002.6501916232637,3806.4853160373937,0.08306639113293343,-113.59674835205078,121.55729675292969,-19.158824920654297,42.35102844238281,-6.376458168029785,18.61887550354004,-13.697912216186523,15.34463119506836,-12.285266876220703,10.980491638183594,-8.324324607849121,8.8106689453125,-3.667368173599243,5.751690864562988,-5.162762641906738,0.7509479522705078,-1.6919375658035278,-0.40995270013809204,-2.300208806991577,1.219928503036499,blues
blues.00001.wav,0.34098318219184875,1529.8353159300755,2038.617578969221,3548.8202074363876,0.056044256724071206,-207.55679321289062,124.00672149658203,8.930560111999512,35.87468719482422,2.91603684425354,21.523725509643555,-8.554703712463379,23.358671188354492,-10.103616714477539,11.903743743896484,-5.56038761138916,5.376802921295166,-2.239119529724121,4.216963291168213,-6.01227331161499,0.9361096024513245,-0.7165372371673584,0.2938760221004486,-0.28743088245391846,0.5315728187561035,blues
blues.00002.wav,0.363602876663208,1552.4819582458867,1747.1659849613072,3040.514947755418,0.07630074799245357,-90.75438690185547,140.45989990234375,-29.109968185424805,31.68901252746582,-13.987035751342773,25.754762649536133,-13.649584770202637,11.629270553588867,-11.78058910369873,9.706442832946777,-13.1231107711792,5.789265155792236,-8.905223846435547,-1.0837198495864868,-9.218358993530273,2.455806016921997,-7.726901054382324,-1.815722942352295,-3.433434247970581,-2.2268214225769043,blues
blues.00003.wav,0.40477901697158813,1070.1199533246056,1596.3339477626864,2185.028454098539,0.03330894446594427,-199.43115234375,150.09921264648438,5.647593021392822,26.87192726135254,1.754461646080017,14.2383451461792,-4.830882549285889,9.297966003417969,-0.7577416300773621,8.149012565612793,-3.1963140964508057,6.087676525115967,-2.4764208793640137,-1.0738900899887085,-2.8747777938842773,0.7809771299362183,-3.316932439804077,0.6379815936088562,-0.6196900010108948,-3.408233404159546,blues
blues.00004.wav,0.3085901141166687,1835.4946028033319,1748.3624480992835,3580.945013182082,0.1015001421004257,-160.2660369873047,126.19880676269531,-35.60544967651367,22.153301239013672,-32.4892692565918,10.86451244354248,-23.357929229736328,0.5031179189682007,-11.805831909179688,1.2068051099777222,-13.083821296691895,-2.8063836097717285,-6.9341230392456055,-7.558618068695068,-9.173553466796875,-4.51216459274292,-5.453538417816162,-0.9241607189178467,-4.409332275390625,-11.703781127929688,blues
blues.00005.wav,0.30234643816947937,1831.9423675966689,1729.483241126701,3480.9372845818016,0.09403986975135449,-177.86904907226562,118.19690704345703,-17.550674438476562,30.758634567260742,-21.742746353149414,11.903802871704102,-20.7342472076416,3.1805975437164307,-8.583483695983887,-0.9364872574806213,-11.776274681091309,-2.420614242553711,-9.339365005493164,-9.939324378967285,-3.9098920822143555,-5.570623874664307,-1.839023232460022,-2.7784204483032227,-3.046865940093994,-8.115808486938477,blues
blues.00006.wav,0.2913080155849457,1459.0784827344287,1388.9133116502308,2795.6164286232583,0.07302790308146284,-190.14947509765625,130.2969512939453,-36.344139099121094,33.0130500793457,11.106935501098633,-0.6151583790779114,-20.862009048461914,0.27009111642837524,-6.489759922027588,-5.517093181610107,-7.840327262878418,-3.125678300857544,-6.593118190765381,-9.942267417907715,-6.537224292755127,-10.064753532409668,-10.912171363830566,-6.972477912902832,-3.449033260345459,-6.495510101318359,blues
blues.00007.wav,0.30792105197906494,1451.7541466600373,1577.3699166309016,2955.348796076819,0.06143500266060371,-179.3954315185547,136.45924377441406,-26.656362533569336,39.9880256652832,5.289677619934082,10.92442798614502,-20.5618896484375,8.513765335083008,-11.35690975189209,-3.4690773487091064,-8.414555549621582,-6.954826354980469,-3.5445356369018555,-8.051241874694824,-8.9595365524292,-8.424336433410645,-10.558883666992188,-10.788158416748047,-4.693748474121094,-8.638612747192383,blues
blues.00008.wav,0.40903714299201965,1719.2131626636947,2031.6438835817444,3781.318801549197,0.06402757957623839,-121.36102294921875,122.51310729980469,-14.742128372192383,46.1434440612793,-8.165332794189453,20.176525115966797,-19.172475814819336,23.05561637878418,-11.8305025100708,21.1770076751709,-6.721190452575684,7.010944843292236,-12.741830825805664,5.066004276275635,-5.175477981567383,-1.4440243244171143,-7.037070274353027,2.697451591491699,3.40980863571167,-2.698352813720703,blues
blues.00009.wav,0.27400922775268555,1817.5163862399393,1973.7390701415943,3944.451148443547,0.0792153184258901,-213.18080139160156,115.15279388427734,-11.716266632080078,39.02946853637695,-20.35275650024414,13.082405090332031,-9.173481941223145,9.016148567199707,-14.097914695739746,4.2781782150268555,-6.039595127105713,3.78477144241333,0.2256675660610199,-5.113637447357178,-0.41306421160697937,-1.1845371723175049,-1.9207146167755127,-2.2937276363372803,2.891265869140625,-4.233204364776611,blues
